text,toxic,source
"Yet, innocent person like you probably ignore the reality.",0,paradetox
you need to stop recycling post over and over again .,0,paradetox
I dont need to cite each qnd every word,0,paradetox
They don't have the courage to publish their blacklist.,0,paradetox
Low income white people fail to qualify with employers insurance company,0,paradetox
I feel better not being exposed to negativity,0,paradetox
She was unfitting on the stand.,0,paradetox
then you will learn how wrong is society,0,paradetox
High profile unsuitable people think they have everything under control,0,paradetox
yet you supported him all the time he was one of harpers top cabinet ministers .,0,paradetox
If we dont get more cops we will have vigilantes and then we are in trouble,0,paradetox
yes if you have other people to do it.,0,paradetox
Just stop stealing our money and do your job,0,paradetox
Obama has not been victorious.,0,paradetox
He is the unsuitable mayor ever!,0,paradetox
your protests are not useful at this point.,0,paradetox
They are the next homeless generation.,0,paradetox
I find clough to often be a disrespectful person,0,paradetox
The second is also untrue.,0,paradetox
lewis now wears a small hat on his head.,0,paradetox
you know this type of impolite comment isnt helpful in the least.,0,paradetox
"no, i do not need a hug from you",0,paradetox
go ahead and let it end.,0,paradetox
Are the navigators asleep or what?,0,paradetox
This has got to be the most corrupt method of bidding in the history of mankind.,0,paradetox
not one mention of the word,0,paradetox
Trump did not live the u expectation,0,paradetox
do what you do and don't talk about it.,0,paradetox
"uber, pay your taxes as others",0,paradetox
"Gay, Muslim,no anglophone,white males might be able to arrange something under the right circumstance.",0,paradetox
This is not Generous separation packages!,0,paradetox
People who are unwise will think that.,0,paradetox
Yes but John is so much smarter than you can ever be,0,paradetox
what's this about wishes?,0,paradetox
as most ( 70 ) of thinking people do not care what these narcissistic think .,0,paradetox
Some people on the left are already blaming Trump.,0,paradetox
he should be removed from office as soon as possible .,0,paradetox
These four lane county commissioners are bad,0,paradetox
im glad you love the little power trip you get.,0,paradetox
Killing an innocent person about to be born should be the last resort.,0,paradetox
Your honestly wrong if you think he will ever see light of day as a freeman again.,0,paradetox
"This is why i gave up teaching , because of people like you !",0,paradetox
how many person does it take to change a light bulb?,0,paradetox
That's not a good thing.,0,paradetox
so i would presume their use of our tax dollars to amount to over a million dollars,0,paradetox
let us grow up,0,paradetox
These republicans are taking advantage.,0,paradetox
he is just one big talker.,0,paradetox
People like Pelosi is not good,0,paradetox
He played you.,0,paradetox
This man is not good,0,paradetox
You are not serious,0,paradetox
lewis now wears a small hat on his head,0,paradetox
Only unreasonable people will think that,0,paradetox
I don't need to make clear each and every word.,0,paradetox
Human beings are basically not smart enough.,0,paradetox
i think you are as bad as a box of hammers and not much useful.,0,paradetox
This is all so funny.,0,paradetox
go after criminals not plants !,0,paradetox
i badly love tacos! the are the best thing!,0,paradetox
The evidence is that liberalism is a psychological defect,0,paradetox
Did you read the article at all or not?,0,paradetox
yet the gm keeps printing this,0,paradetox
Some people not always believe in national sovereignty.,0,paradetox
"f you don't mind , i will just wallow",0,paradetox
were tired of your lies,0,paradetox
The fact that we are all going to paying for this gigantic liberal party makes me feel bad,0,paradetox
some put that to overshadow the war .,0,paradetox
clicking on the link to this story makes me feel bad.,0,paradetox
"Canada got affected in this, and the EU let it happen",0,paradetox
im more likely to switch back to conservative than vote for these people.,0,paradetox
and other way bad stuff .,0,paradetox
"lindhouts mother, who is a victim of her daughter being mis informed, is revealing some very questionable tactics",0,paradetox
"So they're busy, busy, busy, trying to find q way to sneak their lies past us.",0,paradetox
I wouldn't spend one dollar in that racist place.,0,paradetox
did you read the article at all?,0,paradetox
Whats this thing about wishes?,0,paradetox
"Outsider, you should not make such an ignorant remark.",0,paradetox
"Granted, he made some bad throws but there is a lot more wrong with the offensive than siemian.",0,paradetox
You can have the office building,0,paradetox
annoying that so many people like this are roaming around freely in our society .,0,paradetox
may i also add that you should find something better to do with your time .,0,paradetox
these four lane county commissioners are dishonest,0,paradetox
you are one pal who don't like others,0,paradetox
hope they find them and put them into justice,0,paradetox
This man is clearly troubled in the mind.,0,paradetox
i have an excuse to leave and put something on it now .,0,paradetox
yah who do those rich people think they are giving away $ 2b ?,0,paradetox
Let's keep the defense and the courts and lose the rest of less importance.,0,paradetox
good shawn is not reasonable .,0,paradetox
Only unintelligent people would think like that.,0,paradetox
it is not a good question at the outset !,0,paradetox
i have as much disposable income as these others,0,paradetox
Who is senator koch from ohio?,0,paradetox
No one us claiming the defendants dont have tattoos,0,paradetox
What a lame excuse for a reason,0,paradetox
you have cold hands .,0,paradetox
Those brilliant russian hackers,0,paradetox
What do you think about Tillerson insulting his boss?,0,paradetox
"And you are a smart, small juvenile",0,paradetox
are poor people dont deserve to have a healthcare,0,paradetox
"oh those wealthy , what are we at nowtaxation on them ?",0,paradetox
"boy , that kid in cg is lucky",0,paradetox
Murkowski and Sullivan have been unpleasant for years.,0,paradetox
you can always count on the ignorant to display their lack of knowledge,0,paradetox
Why does such a talented player have to be mean?,0,paradetox
if we dont get more cops we will have vigilantes and then we are all in trouble,0,paradetox
Ony public outcry and the will of the people will get that person removed.,0,paradetox
Leave the article alone .,0,paradetox
you idea about offensive art is always questionable and irrelevant .,0,paradetox
Time for a change in our tolerance for him.,0,paradetox
this is pure and utter thing !,0,paradetox
It was not a personal attack,0,paradetox
agree,0,paradetox
At least educate yourself beforw you show your opinion to the world.,0,paradetox
Thank you for taking the time to display,0,paradetox
that is a clear reference to trump .,0,paradetox
And declaring after the French debate is not good,0,paradetox
nd then we have the people who think the troublemaker who attacked the cop in ferguson was innocent .,0,paradetox
i was just feeding him back his own words .,0,paradetox
it's bad enough having that man do it.,0,paradetox
really other people have been harassing me like styrofoam1994 who called me with impolite.,0,paradetox
it is very sad that we have such people in our society,0,paradetox
So who don't know?,0,paradetox
This president is disappointment,0,paradetox
They should be fired,0,paradetox
"so you can choose , fix your own or we will fix for you .",0,paradetox
Get a clue before you make any comment,0,paradetox
the valley is a set of people with most who are playing with a half pack of cards,0,paradetox
And i doubt the Chinese navy could even beat the canadian navy .,0,paradetox
"This is a clear reference to your man, Trump.",0,paradetox
Micronesians are being treated unfairly.,0,paradetox
"In response to your last paragraph, not good.",0,paradetox
they will regard him as childish,0,paradetox
don't you think of that ?,0,paradetox
government destroy the life out of an economy .,0,paradetox
dont listen to this person,0,paradetox
I’m glad you guys love the little power trip you get.,0,paradetox
"If you play games , this is what happens.",0,paradetox
You can have your office building.,0,paradetox
apparently the zobell ( sp ) decision does not matter to this person .,0,paradetox
Maybe these women should take their marches to sa or Iran where real people against women exist,0,paradetox
Sorry Clinton has lose again,0,paradetox
but you are okay with a man like assad using sarin gas on its own citizens.,0,paradetox
They are both not so good,0,paradetox
His daughters unsuitable clothes the ratings of his former unsuitable tv show etc .,0,paradetox
"zuma didnt do all this on his own, he had the willing support of his followers",0,paradetox
And they voted for him.,0,paradetox
Just look at the browns and the rest of their family.,0,paradetox
the careless guy couldn't care less.,0,paradetox
ppl posting why aint the trible doing annoying things.,0,paradetox
let him continue in this vein until he is worn out.,0,paradetox
"Categorically lies can either be simple lies, cooked lies or statistical lies.",0,paradetox
Maybe go back to prison,0,paradetox
Another thief exited from society,0,paradetox
Clinton did not make it for the second time,0,paradetox
"Only an unintelligent person, and apparently the globe, would take a nik nanos poll at face value.",0,paradetox
you dont have a right perspective,0,paradetox
shows you how up the catholic church is,0,paradetox
This bad piece needs to be kept away from animals and people.,0,paradetox
You are not suitable person.,0,paradetox
Drumpfs think who is not white is out of country,0,paradetox
"there is a reason europe is going down in a hand basket , good luck with that .",0,paradetox
"oh , you must be republican who feels people are too bad to run their own lives .",0,paradetox
you think you are being clever when in fact you are showing ignorance .,0,paradetox
this is coming out of our pockets and im not confident,0,paradetox
What happened to the function that allowed readers to ignore bad and not smart posters on gm comment boards ?,0,paradetox
We are no good and we are unrepentant about it.,0,paradetox
What is wrong with people,0,paradetox
Who cares how fish and game is done now and then?,0,paradetox
go ahead and let it be.,0,paradetox
you realize it is wrong,0,paradetox
as ive said before youre wrong .,0,paradetox
So they're too busy to sneak their bad past us.,0,paradetox
Anyone will be able to understand that one.,0,paradetox
You know well that I dint do anything,0,paradetox
Please include all the things the democrat party gets away with as well.,0,paradetox
brown is essentially getyung paid to do some kinds of bad things to multiple women.,0,paradetox
"why the do you hate me, butters is a main character.",0,paradetox
Speak face to face.,0,paradetox
He traveled to amarillo from alaska and proceeded to make fun of himself,0,paradetox
The president is unsuitable,0,paradetox
Trump is not a conservative candidate,0,paradetox
Your comment is the unreal one,0,paradetox
Why such comments,0,paradetox
these are a part of the segment of muslims who are radical and extreme.,0,paradetox
tell them all to stock it in their behind,0,paradetox
this guy is not clever enough,0,paradetox
Albert Araklien: can't describe your post.,0,paradetox
every time you flag the post you make my point .,0,paradetox
i guess the ontario liberals and alberta ndp share ideas.,0,paradetox
Our voters vote in some undeserving people.,0,paradetox
you can have your office building .,0,paradetox
go after criminals not plants !,0,paradetox
history is doomed to be repeated when people like yourself ignore whats happening .,0,paradetox
What a bad joke.,0,paradetox
You are a stranger if you don't understand what's happening here.,0,paradetox
which part is the ignorant section ?,0,paradetox
it would be unsuitable not to,0,paradetox
Hillary is free; His management order was misaligned and his appointments had few problems.,0,paradetox
yes if there is someone do it for you,0,paradetox
this person is way over his head and needs to retreat,0,paradetox
Justin and his company have an agenda.,0,paradetox
You must be joking if you think he will see the light of day as a Freeman again.,0,paradetox
how can students of colour be expected to learn in such a environment of white supremacy ?,0,paradetox
just too bad there isnt some way to weed out bad people,0,paradetox
you mean like denis coderre?,0,paradetox
Let him continue till he implicates himself.,0,paradetox
without those controls you’d be in acid rain.,0,paradetox
I don't care about your rules,0,paradetox
he is unworthy that he should be removed from office as soon as possible .,0,paradetox
When is the near future for these people,0,paradetox
this guy is not wise to set up shop before the sale of pot becomes legal.,0,paradetox
these are a part of the segment of muslims who are radical extreme muslim terrorists .,0,paradetox
go take a hike,0,paradetox
"sorry kelly , we dont want you or your coal up here in canada .",0,paradetox
these arguments that i read here just make me shake my head,0,paradetox
Who are you?,0,paradetox
some people no longer believe in national sovereignty .,0,paradetox
are the navigators asleep or something ?,0,paradetox
the three quarters of the electrolate who didn't vote for these people?,0,paradetox
Your hands are cold,0,paradetox
All the waste material from body comes out through anus.,0,paradetox
He led a free and pitiful life.,0,paradetox
he is just one big talker .,0,paradetox
fired over a joke,0,paradetox
"Unkind, uncharitable, mean, unlearned",0,paradetox
lets import the syrian rapists in germany first .,0,paradetox
we're homophobic.,0,paradetox
"its true, part of brown male genital organ was placed in Victorias coffin.",0,paradetox
I feel sorry that you live next to an unnormal one.,0,paradetox
many times they just want to validate their irresponsible actions.,0,paradetox
You know well i didnt do jack.,0,paradetox
now he we could only figure who those support .,0,paradetox
Some people who claim to love wildlife are either lying about it or are just dense.,0,paradetox
they will regard him as a childish person that needs to be handled carefully.,0,paradetox
"sorry kelly, we dont want you or your coal up here in canada",0,paradetox
"As I already said, your opinion doesn't count.",0,paradetox
You Comeback here !,0,paradetox
will never willingly watch that thing ever again,0,paradetox
you cant buy everything on amazon many people would be unable to use it .,0,paradetox
You can't buy everything on Amazon,0,paradetox
you know very well i didnt do jack things,0,paradetox
Pence and Trump are not good,0,paradetox
i dont believe the saudis do not have good advisers .,0,paradetox
"party voters are less educated , and guess what ?",0,paradetox
Trump is not a good man.,0,paradetox
"hes not a good person , though , mr .",0,paradetox
You mean nothing to me,0,paradetox
"Dear Alaexis, this kid does not understand anything.",0,paradetox
It wasn't trump fault that John Podesta opened fishing email,0,paradetox
Who do those rich people think they are giving away 2billion dollars?,0,paradetox
The really unsuitable electorate is right here how else to explain Justice Trudeau as PM?,0,paradetox
"unfortunately , it will be hawaii that pays , not this guy .",0,paradetox
You don't understand this kind of humor,0,paradetox
I find clough to be often be a disrespectful person.,0,paradetox
Only to be replaced by another general agreement,0,paradetox
Don Young is not a good person.,0,paradetox
"we are not totally stupid , we know she works for cnn .",0,paradetox
"just not some people , like this rich",0,paradetox
this is what happens whens people send a boy to do a mans job .,0,paradetox
"Lot of people do not deserve respect,they are supposed to be driven away.",0,paradetox
Trump is indifferent and not into his senses.,0,paradetox
the problem is that their management is so incompetent.,0,paradetox
Your comment is not good,0,paradetox
now to digest it for you the above sentence ( quoted ) is downright wrong.,0,paradetox
now he we could only figure who those neonazis support.,0,paradetox
Call it unintelligent.,0,paradetox
"Uber, pays your taxes like everybody else.",0,paradetox
Someone should tell him that loose lips sinks ships,0,paradetox
quite people like you have no vision.,0,paradetox
Stop stealing our money and do your job,0,paradetox
this diseased sob needs to be silenced for all of eternity,0,paradetox
you are not good,0,paradetox
"This is why I gave up teaching, because of people like you!",0,paradetox
What's wrong with people?,0,paradetox
i didnt vote for the liar,0,paradetox
the crisis of opioid deaths is a direct result of thr policy of prohibition .,0,paradetox
"again, more unsuitable liberal games.",0,paradetox
an armed society is a dangerous one,0,paradetox
This unreasonable guy has some nerve to deal such a behavior .,0,paradetox
And why would anyone listen to this loud talker,0,paradetox
we are stuck with this little bugger for almost more years .,0,paradetox
good luck with that,0,paradetox
It's ignorance like yours that is bad,0,paradetox
Just another symptom of the problem is yet to come by the chief,0,paradetox
Hey ipad person please try to keep out of edit summaries.,0,paradetox
This is all not making sense.,0,paradetox
Let's educate another liberal.,0,paradetox
Hilary clinton is not a good person.,0,paradetox
I know I'm little bad person from birth,0,paradetox
he is not honest which is unusual for a democrat,0,paradetox
you are to bad to live,0,paradetox
absolutely worst film ever .,0,paradetox
after seeing this i expected you not to be as good as you are,0,paradetox
the garbage that is being created by cnn and other news agencies is outrageous .,0,paradetox
Fired over a joke,0,paradetox
and his parents are not good.,0,paradetox
"100,000 people paid money to watch this nonsense",0,paradetox
it is easy to spot those racist.,0,paradetox
"Gerald, please stop recycling the same post over and over again.",0,paradetox
we face a tidal wave of aggressive and impatient and ignorant drivers .,0,paradetox
"Who cares, they are incapable and not suitable, they should resign period.",0,paradetox
He appears to thrive on his stuff and often makes the media less valuable.,0,paradetox
they do likewise with the jokester .,0,paradetox
"yo ed , you are unbeliever",0,paradetox
every vote for trump enabled not a good man.,0,paradetox
history is doomed to be repeated when you ignore whats happening.,0,paradetox
Styrofoam1994 and other people have been harassing me,0,paradetox
my first thought was to offend physically all the people involved,0,paradetox
ignorant of the most basic aspects of Canadian history .,0,paradetox
good luck with your next project,0,paradetox
Lock up Wynne before she spends more money on cheaters and beggars.,0,paradetox
Your protests don't have any meaning at this point,0,paradetox
Be a bad and get rewarded (insert mulroneys picture).,0,paradetox
apparently the zobell ( sp ) decision does not matter,0,paradetox
TRUE,0,paradetox
"The other one, not me",0,paradetox
What happened to the function that allowed readers to ignore bad posters on GM comment boards?,0,paradetox
we were looking for a black man .,0,paradetox
im a caucasian american and those cognitivelychallenged pointyheaded person do not in any way speak for me .,0,paradetox
This whole article is really bad.,0,paradetox
no good person that we are and we are unrepentant about it .,0,paradetox
This piece of a thing needs be kept away from animals and the general public.,0,paradetox
I bet he his one if those people that came from the bottom of the gene pool.,0,paradetox
hey stop,0,paradetox
"I am reading, slowly, mcmasters dereliction of duty about the Vietnam war.",0,paradetox
The Bernie supporters are impolite.,0,paradetox
Before anti gun guys come in.,0,paradetox
"Lauren , you're thinking is unsuitable",0,paradetox
"Oh,it's ok Zucker,were too bad to believe you anyway.",0,paradetox
voting for her if the examiner and mitch the establishment dont like her,0,paradetox
Something in your heads,0,paradetox
religion is not good for the brain for those who cant afford the real thing .,0,paradetox
rape is a sexual assault by any gender,0,paradetox
It isn't a wise decision to jump into the water next to an orca,0,paradetox
"that being said , i think this is bad id",0,paradetox
Jezz you people are really starting to look confused now.,0,paradetox
but who has the authority to step up thats not involved in this charade?,0,paradetox
What is your problem?,0,paradetox
I doubt Trump was chosen by god to be anything but a comedian he has proven to be.,0,paradetox
one would be naive not to,0,paradetox
The chinese phanatical is ruining your art reputation.,0,paradetox
the trump supporters are difficult to understand this.,0,paradetox
trump and his ingenious associates are painting themselves into a corner .,0,paradetox
"Big box stores like cabalas, sportsman and bass Pro are indescent for many of them.",0,paradetox
"what say you, William who do you think you are?",0,paradetox
"because, through our education system and the media, we have been misleaded.",0,paradetox
I think you lost.,0,paradetox
Trump is not good.,0,paradetox
i didn't vote her because i don't like her,0,paradetox
it will help with pain and inflammation but wont generate addiction issues or the dozy feeling of an opiate,0,paradetox
please provide a source to support your claim .,0,paradetox
We had enough from his predecessor,0,paradetox
why should the taxpayers fund water rescue personnel while these people put themselves and others at risk ? .,0,paradetox
you people need some lessons in reading comprehension along with logic and reason.,0,paradetox
You are no more.,0,paradetox
Why would Bill Nye agree to talk to these people?,0,paradetox
Who put you in charge,0,paradetox
Don't you understand Peter?,0,paradetox
Who asks why muslims hate us,0,paradetox
Macs are not used by intellectuals,0,paradetox
"pick up a history book sometime , and read it",0,paradetox
He is not a good man,0,paradetox
Think critically each one of you,0,paradetox
You don't understand what the problem is,0,paradetox
You are a bad person,0,paradetox
You people don't look intelligent,0,paradetox
And people will loose their lives because of this mans lack of skill.,0,paradetox
what a set of people that lack courage,0,paradetox
you dont get it : people like jacobson believe citizen and white are synonyms .,0,paradetox
get off and jump into the future,0,paradetox
"tim : do you up a treat , mate",0,paradetox
It was ignorant whiny and childish but not uncivil,0,paradetox
You remember me of many neurotics they said you are trying to confuse me with reality,0,paradetox
The voters can see their abandonment,0,paradetox
Who listens to him nowadays,0,paradetox
how many impeachable offenses are we up to now on this?,0,paradetox
"Get smart, each of you.",0,paradetox
"This is mine, you don't have to be worried.",0,paradetox
that should provide a pretty good idea of who was wrong.,0,paradetox
No matter how old we get i can still win against you,0,paradetox
the clueless continues his revealing of his thinking,0,paradetox
what an odd time to close drilling in the arctic .,0,paradetox
It doesn't matter who they were.,0,paradetox
you shouldn't lie about it now as an excuse for trump.,0,paradetox
I dont like this person,0,paradetox
where did you get that?,0,paradetox
and his voters gave him the nuclear codes.,0,paradetox
and i dont even know who are you.,0,paradetox
He hasn't given constructive answers even during the last olympics,0,paradetox
harris and mille are just naive to like,0,paradetox
Ted your remarks are not good.,0,paradetox
Junk food is sold all over the world,0,paradetox
please continue into the other and read fully.,0,paradetox
Does too much cannibis cause confusion?,0,paradetox
Many of you idolize them,0,paradetox
"Trump sees things differently, that's what confuse most people",0,paradetox
She doesn't speak the truth,0,paradetox
the media are playing us.,0,paradetox
trump easily revealed her as a dishonest again and again with laughter and applause .,0,paradetox
repeating the same one six times as an answer to gomer scheers questions makes him look bad.,0,paradetox
Harris and miller aren’t so smart.,0,paradetox
If you don't like her then I suggest you leave.,0,paradetox
These people are not useful.,0,paradetox
Some even voted for unsuitable candidate into the white house.,0,paradetox
Well said.,0,paradetox
It's not okay to lie about him now as an excuse for Trump.,0,paradetox
The people running the city of eugene is not doing their work correctly.,0,paradetox
That is an insult,0,paradetox
That assertion is wrong,0,paradetox
"if you dont like her, leave.",0,paradetox
What does this have to do with the gender?,0,paradetox
the insincerity in your statement is impressive .,0,paradetox
Please stop user j milburn who deletes pictures,0,paradetox
Like other unfair past leaders trump deserves the dislike,0,paradetox
the only extremist i see on this blog is you!,0,paradetox
and we elected them.,0,paradetox
"Oh yeah , they are not qualified .",0,paradetox
Go back to your country,0,paradetox
Donald trump says taxes are for those who don't think,0,paradetox
how can any man or woman identify with such a human as worthy of their vote !,0,paradetox
and i dont even know who are you,0,paradetox
You have still lost your mind,0,paradetox
totally unbelievable like most of the unsupported comments you made.,0,paradetox
"Obama did not succeed, Bush did not succeed and Clinton did not succeed.",0,paradetox
Your socialists are not good when it comes to anything constructive,0,paradetox
How can you people vote for them?,0,paradetox
He's liying.,0,paradetox
It is so not wise to jump in the water next to an orca.,0,paradetox
Except trump has no real idea about what's at stake.,0,paradetox
So basically people quit a low minimum wage job because the boss is bad.,0,paradetox
Where did you get that?,0,paradetox
She is not very wise,0,paradetox
that's a much better use of the money,0,paradetox
go to 91 major cities in britain where you cant walk because you are caucasian.,0,paradetox
Please continue into the other ones and read fully,0,paradetox
at least someone with courage took charge!,0,paradetox
read the sign : report these people.,0,paradetox
Good thing you are blocked,0,paradetox
"i propose we blow taps on the bugle , and shut that pipeline down asap .",0,paradetox
your embrace of white supremacy and race related politics are unbelievable,0,paradetox
can you not find anything more important to do?,0,paradetox
Trump supporters are not good,0,paradetox
"This Lou Dawson sounds a little weird, to be honest.",0,paradetox
She doesn't think critically too.,0,paradetox
It was childish and not civilised,0,paradetox
It is hilarious when you guys try to explain civics.,0,paradetox
my mom is not a good woman.,0,paradetox
He was turkish and claiming otherwise in wikipedia wont change this,0,paradetox
you all really need some lessons in reading comprehension along with logic and reason .,0,paradetox
To win in that place you have to be smart.,0,paradetox
Its amazing that I pay for this useless material.,0,paradetox
And that’s a terrible shoot,0,paradetox
"Hit them in the knee, Kevin",0,paradetox
If you are a communist or a Marcos you follow an idealist ways,0,paradetox
You've stll lost your mind.,0,paradetox
"tim : hell do you up a treat , mate .",0,paradetox
u think this is some kind of senseless game ?,0,paradetox
you still missed like half the things ive changed.,0,paradetox
People get lost or stranded because they are not wise.,0,paradetox
i cant believe he cant see how damaging this is to his presidency and his causes.,0,paradetox
Quit posting bad comments and I won't respond,0,paradetox
My god liberals point of view is not acceptable,0,paradetox
I don't think that he is foolish but the jury is out.,0,paradetox
What is wrong with harper.,0,paradetox
I don't know you.,0,paradetox
The prince needs to step down,0,paradetox
who the put you in charge .,0,paradetox
they think we are not smart,0,paradetox
totally unbelievable like most of the unsupported comments you say,0,paradetox
you do not deserve a meaningless life,0,paradetox
even without muslims situation is bad,0,paradetox
"Nobody is forcing the players to protest, but someone is forcing them to listen to that unsuitable song",0,paradetox
You're hurting m Graham's feelings by pointing out reality,0,paradetox
There are more people on the left,0,paradetox
how much you want to go around bullying just cause you cant get your own way,0,paradetox
peterson is unqualified to hold a position in congress its bad.,0,paradetox
Because they knew how dangerous it was to carry a gun around in public,0,paradetox
i cant believe others voted for him,0,paradetox
get up and jump into the future.,0,paradetox
with automation more low skilled immigration does not make sense,0,paradetox
Besides we had enough of the entitlement attitude from his predecessor.,0,paradetox
he and the media are brainwashing people to accept this.,0,paradetox
they are nothing more than communist,0,paradetox
They cannot survive a panglobal nuclear war,0,paradetox
Imagine what those mans will do when hes elected,0,paradetox
Through our education system and the media we have been dazzled,0,paradetox
why are we even talking about this now ?,0,paradetox
"If you think trump is going to benefit anybody but millionaires, think again",0,paradetox
The prince of pennsylvania ave,0,paradetox
in case you are wondering i am a jacobite assyrian,0,paradetox
i am not looking out for my fellow man whose head is up in his phone.,0,paradetox
I am not looking out for my fellow man whose head is up on his phone,0,paradetox
I would characterize you as a person who doesn’t like to spend,0,paradetox
There’s unhealthy food sold over the world,0,paradetox
He chose not to do anything for some unknown reasons,0,paradetox
She sounds unclear.,0,paradetox
it dont matter who he was or why.,0,paradetox
I disagree with the fans on this.,0,paradetox
You and your friends should consider themselves lucky,0,paradetox
"look, the round for the ar15 is pretty close to the .",0,paradetox
The mother should be jailed.,0,paradetox
Deal with it,0,paradetox
İt isn't the unlawful orders i worry about so much as the lawful but really not sensible,0,paradetox
that person from oz is ruining the reputation of your art.,0,paradetox
giving yourself a thumbs up makes you odd,0,paradetox
He cant do math.,0,paradetox
Osp is a bunch of unprofessional people,0,paradetox
Cheetolini and his supporters are not nice.,0,paradetox
I am a Jacobite Assyrian.,0,paradetox
Pick up a history book sometime and read it.,0,paradetox
You support her and it upsets me,0,paradetox
Because they knew how dangerous and unwise it was to carry a gun around in public.,0,paradetox
Who are you and where did you get this,0,paradetox
"they aren't good to represent Canada, so",0,paradetox
"ted, your remarks are neither nice nor smart",0,paradetox
my god you are ignorant,0,paradetox
"by the way , i didnt tell youre wrong , i told your writing was wrong.",0,paradetox
Imagine what those unwise will do when he’s elected,0,paradetox
Cant believe you would publish this kind of material,0,paradetox
they are more concerned about the wall that mexico is supposed to pay for than health care. .,0,paradetox
i know its sad that she could not seize power in you,0,paradetox
dont play with fire,0,paradetox
"because, through our educational system and media, we have been dazzled by this",0,paradetox
Based on this report from the wapo those republicans are at it again,0,paradetox
Deal with it,0,paradetox
"the pc did and have a credible platform , its some people that didnt want to accept the reality !",0,paradetox
Good bye.,0,paradetox
I didnt vote for her because I don't like her.,0,paradetox
There is no evidence that he was a muslim.,0,paradetox
transgender women are not going to hurt you or your children .,0,paradetox
Do not trust allie news.,0,paradetox
She lies,0,paradetox
These people are not useful.,0,paradetox
"after people pay xcels guaranteed profit margin , whats a few bucks for some commericals ?",0,paradetox
"Pick up a history book sometime, and read more.",0,paradetox
Because they knew how dangerous it was to carry a gun around in public,0,paradetox
They’re practically twins and are equally not wise,0,paradetox
think what you want but the fact is that he's not well informed,0,paradetox
"Daily maverick, why do you publish such news?",0,paradetox
President trump should be applauded for refusing to sign this statement,0,paradetox
But we can call a person what he really is.,0,paradetox
You're asking to be reprimanded.,0,paradetox
And someone is burning tires.,0,paradetox
"I guess these guys are not qualified too , huh?",0,paradetox
Another attempt to maintain control over people even after death.,0,paradetox
"Paprocki is denying homosexual marriage funeral rites , not homosexual people.",0,paradetox
You guys aren't making any sense to me.,0,paradetox
Most worst idea.,0,paradetox
back off,0,paradetox
and now we suffer since trump is with some kind of diety,0,paradetox
only people who didn't think things through are put off by the idea of assault weapons,0,paradetox
islamophobia is a rude term,0,paradetox
what is your problem?,0,paradetox
this is sad that shes forced to handle donalds problems .,0,paradetox
"wwow wake up, we already have a grid that goes from coast to coast connecting provinces !",0,paradetox
President trump should be appreciated not to sign such bad statement.,0,paradetox
You guys really need some lessons in reading comprehension along with logic and reason,0,paradetox
That being said I think this is not suitable id,0,paradetox
You don't get it: people like jacobson beleive citizen and white are synonyms,0,paradetox
Yet its the liberals taking away freedoms.,0,paradetox
Wait until I’m unblocked so I can delete this.,0,paradetox
Some people are more concerned about the wall that mexico is supposed to pay for than health care.,0,paradetox
what is your problem,0,paradetox
"stop being ignorant too, gary.",0,paradetox
Paul Scott is smart,0,paradetox
so basically people quit low minimum wage job because boss is not nice,0,paradetox
And we made a mistake electing them.,0,paradetox
saunders classic: start with a ridiculous premise and keep digging,0,paradetox
Trump supporters cannot understand this,0,paradetox
this is a really bad bill .,0,paradetox
Well said and you are right!,0,paradetox
why does google want someone unprofessional working for them,0,paradetox
he does not even recognize his own words,0,paradetox
A lot of people complaining about Trump but not saying anything about Biden,0,paradetox
Why are they relying on these tactics,0,paradetox
I dont like people who use macs,0,paradetox
"locals fight with honour, mainlanders pull knives and guns.",0,paradetox
Who appointed you?,0,paradetox
Can't believe you would publish this news.,0,paradetox
"Basically, you don't practice what you preach.",0,paradetox
you are blowing things out of proportion because you obviously have nothing else to do than be a bully,0,paradetox
I'll continue to comment on your posts .,0,paradetox
The Huskies will no longer be top dog,0,paradetox
i am in the hands of unsuitable people in this place .,0,paradetox
yet its the liberals taking away freedoms,0,paradetox
They are not the winners,0,paradetox
Trump's tweets should be hysterical since he has no sense of humor,0,paradetox
"Each of you, please think sensibly",0,paradetox
"then dont waste the courts time, finish it now",0,paradetox
I guess you couldn't hear me right.,0,paradetox
This is an unbelievable bill.,0,paradetox
trump never mentions that as he lies to his ignorant voters .,0,paradetox
Read the sign : report them .,0,paradetox
the hypocrisy of liberals knows no bound.,0,paradetox
To be racist might still be a good thing,0,paradetox
they are a shame to canada so,0,paradetox
i like petas mission but they are ignorant when it comes to the iditarod and .,0,paradetox
trump is the person I feel least appreciative of knowing.,0,paradetox
An unsound someone is trying to reassure us.,0,paradetox
i dont see it as biased at all she did not post good tweets .,0,paradetox
Difference between a bonafide accident and one from negligence,0,paradetox
"Nobody is forcing the players to protest ,but someone is forcing them to listen to a bad song",0,paradetox
you blocked dakotakahn for my vandalism scorepoint for myg0t !,0,paradetox
read the sign: report them,0,paradetox
The peole running the city of Eugene give a bad name,0,paradetox
far more surprising to me was the percentage of straight people who have admitted to having anal sex .,0,paradetox
These Koreans need to feel the pain under Kim's rule,0,paradetox
if you think trump is going to benefit anybody but millionaires youre wrong.,0,paradetox
