text,toxic,source
My manager is retarded bruh always asking siri some spellings. &#128514;&#128514;&#128514; ..this nigga is dum af doe,1,hate_speech
My managers a stupid cunt yes I said it,1,hate_speech
"My mentions &amp; tl moving fast af sorry if I'm flooding yo shit 
I'm lowkey tryna get off this hoe for yall",1,hate_speech
My mf dawggg &#128175;&#128175;&#128175;&#128584;&#128584; I miss this hoe man http://t.co/6NokkwiKRL,1,hate_speech
My mom bitches too much,1,hate_speech
My mom didn't buy me Oreos she doesn't love me,0,hate_speech
My mom is a cunt,1,hate_speech
"My mom is so clueless to what's going on with me lol she like ""you can't trust negros witcha money"" lmfao whaaaat?",1,hate_speech
My mom just bought a bunch of new sandles &amp; then chipped her toe nails now it's like World War 3 in this bitch,1,hate_speech
My mom seen my progress report &amp; was like so wtf is up wit this B bitch wtf do you NOT see them 7 A's &#128529; tf she just Ungreatful &#9995;,1,hate_speech
My mom told me never use the word cunt... ITS MY FAVORITE WORD!!! Cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt,1,hate_speech
My mom wants to buy a zebra like for reals,0,hate_speech
My mom's a fucking cunt dude.,1,hate_speech
My mom's younger brothers gonna come disrespect my mom &amp; call her a bitch &amp; my cousins gonna tell my mom to STFU! Wth..,1,hate_speech
My momma keep talking to me like bitch gtf I'm on Twitter.,1,hate_speech
My moms a worse bitch than me like ugh I can't stand that hoe.,1,hate_speech
My mother even bitched his bitch ass ctfu,1,hate_speech
"My name is Bryanna you can find me at @1bree_bree, I'm the baddest bitch you'll meet, because everybody wants to be me&#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;",1,hate_speech
My neice getting so big ... She ready to punch on sum bitches lol http://t.co/lRyDtD5MQb,1,hate_speech
My neighbors be sick when i wake um up to all this nigger music ctfu,1,hate_speech
My neighbors hate me cuz i smoke weed and blast the most ghetto music from my room.,1,hate_speech
My nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults,0,hate_speech
"My nephew keeps tryna kiss me and I'm like bitch you got zero followers, dismiss yourself.",1,hate_speech
My new bitch eat a dick like a bratwurst,1,hate_speech
My new bitch finer than a mf but I don't understand shit she say &#128585;,1,hate_speech
My nicca @Elijahfnbaby swear he can see me in madden lol,0,hate_speech
My nicca Drake gear game is all bad lol,0,hate_speech
My nicca Tip can't act for shit in #Takers,1,hate_speech
"My niccas on sum spooky shit, hide n a cut pop out n drop a bitch",1,hate_speech
My niccas was too Real fa these Streets #RIP Ike #Free Nwax http://t.co/0a2dy3vZkm,1,hate_speech
"My nig ""@im_me_mi: ""@oneshadowlove: yes black people live in Wisconsin lmao @80sbaby4life""shock da shit out me too #learnsomethingeveryday""",1,hate_speech
My nig Todd Gurley a beast,1,hate_speech
"My nig been talking bout what he gonna be for Halloween since July, to excited!",1,hate_speech
My nig jus found out his girl fuckin anotha nig so he meets up wit dis nigga.....,1,hate_speech
My nig jus said ain't nuttin worse den a fat loud hoe.tru fuckin story,1,hate_speech
My nig kkeldalegend took me out for some more of that good old New Orleans soul food! http://t.co/vCBKAcQBHV,0,hate_speech
My nig said he don't see the differences between pornos and monster ball.... My face &#128551;,1,hate_speech
My nigga Bolin does NOTHING but win with the bitches breh,1,hate_speech
My nigga calls fat bitches &#8221; porkers&#8221; lmao,1,hate_speech
"My nigga dm'd a bitch and said ""ur eyes are so beautiful they melt me"" lmaoooo nigga thought he was reading a romantic comedy movie script",1,hate_speech
My nigga got me hanging out with his fat catfish bitch smh,1,hate_speech
My nigga mister meaner just hope back on the bitch,1,hate_speech
My nigga so stiff but his bitch even stiffer &#128175;&#128107;&#128143;&#128074;.... Me that is &#128175;,1,hate_speech
My nigga was drinking Gatorade like it's not Dumass hot lol bitch drink water,1,hate_speech
My niggah,1,hate_speech
My niggah I slept perfect,1,hate_speech
My niggah I was waiting all weekend to take these shits &#128553;&#128514;,1,hate_speech
My niggah my niggah...,1,hate_speech
My niggah watch me be awake till 5,1,hate_speech
"My niggas bigger then the bouncer, roll up in the bitch still smell like an ounce",1,hate_speech
My nigguh,1,hate_speech
"My nigguh
Me naturally forever be fly!",1,hate_speech
My nips are cold &#128563;,0,hate_speech
My nudes are trash.....,0,hate_speech
"My partna from Mississippi told me 2weeks ago, ""I got 2 weeks to fuck all these ok hoes, 2014 I'm stepping my game up"" &#128514;&#128514;&#128514;",1,hate_speech
My phone acting retarded,1,hate_speech
My phone is finally back on bitches! no more TextNow,1,hate_speech
My phone on 10% fml I still gotta get to the yellow sign lol #motivation lol btw I zoomed in 2x lol http://t.co/LayVBieIML,0,hate_speech
My pits be stankin from doin dem flows. Is hard on a ol colored body in da heat. Dem white women be pushy when day want dare flows fixed,0,hate_speech
My playlist goes something like this smoke tracks for my niggas reggaeton/bachata for the bitches and slow jams for that lucky lady,1,hate_speech
My po heart still beatin fast da way dat nigger scream into dat microphone. I felt like I be at da welfare office and cut da line,1,hate_speech
"My problem is I got a STRONG ""IDGAF"" attitude. Ion show NO Feelings to these pussy mfs &#128175;",1,hate_speech
My problem is caring about bitches &amp; noggas,1,hate_speech
My pussy ass car won't start.... It's scared of the cold....,1,hate_speech
My pussy popz Severely https://t.co/sOAH0Z1jUv,1,hate_speech
My pussy taste like pepsi cola.,1,hate_speech
My pussy tastes like Pepsi Cola &#127926;&#128527;,1,hate_speech
My pussy worth $15,1,hate_speech
"My reaction when a spoiled white kid says ""nigga"" like they a thug. #everytime #whiggers http://t.co/FZvwC7AskW",1,hate_speech
My roommate is eating so obnoxiously I wanna fucking slit his throat,1,hate_speech
My sex game better than yo ex niggah,1,hate_speech
My shift won't be over no time so in the mean time im doing what I have to go to get by. And if it means tweeting trash I will,0,hate_speech
"My side pieces have real jobs, nigga, I don't fuck with no birds",1,hate_speech
My sister called the chinks an asked was they open ctfu she fried!!,1,hate_speech
"My sister is a bitch. My nephew got his first haircut, and he's bald &#128557;",1,hate_speech
My sister is such a bitch &#128514;&#9994; http://t.co/TsjmaQ62yb,1,hate_speech
My sister is such a bitch to me when she don't get her way,1,hate_speech
My sister said my step mom is a cunt. &lt;3 i love my Sister (:,1,hate_speech
My sister told me that I look like a bird. While my past told me that I look like an alien.,0,hate_speech
"My sisters bitching that she has school tomorrow , like I don't &#128530; fuck up hoe at least you aren't up studying right now!",1,hate_speech
My slap a bitch sense is coming &#128530;,1,hate_speech
"My son is 9 and still has issues tying his shoes because he's barefoot all the time, in case you wanted to know my hillbilly status.",0,hate_speech
My stomach hurt like a bitch yoo,1,hate_speech
My tail just said he dropped 20k to pay off the last of his student loans and clams he is broke. Nigga u just dropped 20k like its nothing,1,hate_speech
"My taste in music goes from love song to ""pop that pussy bitch"" in like .5 seconds.",1,hate_speech
"My teacher always says ""Has a man ever abused his wife while using marijuana? Not unless she hides the Oreo cookies then she deserves it.""",0,hate_speech
My teacher called my mom cus I was eating in class ... -.- fucking bitch,1,hate_speech
My teacher talm bout she would make every senior go to da army fa 2yrs &#128530; bitch please meat ainnn doin uh damn thang,1,hate_speech
My two main wiggas and I @chloetarantino http://t.co/oAyBFEJh54,1,hate_speech
My walmart tee's count as designer? RT @StonyXx: These niggas hoes in designer clothes &#128557;,1,hate_speech
My whole goal is to fuck someone bitch and cause turmoil in a happy relationship &#128523;,1,hate_speech
My wigga RT @showysantoro Ryan Gosling knocked up Eva Mendes swag that man the fuck out,1,hate_speech
My wigga... http://t.co/1pbGYaoW3N,1,hate_speech
My worse bitch looks better than your main bitch. Now that's bad right there lol,1,hate_speech
Mykel stay wit all the bad bitches &#128514;&#128557;&#128530;,1,hate_speech
N I'm so tired of hearing *he wouldn't do it for u * ol bitch he wouldn't have too my people dont play on my end,1,hate_speech
N dat bitch sound like a man if dats ya grandma fucc yu too,1,hate_speech
N then the hoe sooooo ugly like bitch you ugly dog like dumb stupid ass ugly like &#128514;&#128514;&#128514;&#9996;&#65039;&#128129;&#128581;&#128076;&#128080;&#128080;,1,hate_speech
N%a hit the butta slide at the end of that bitch &#128514;,1,hate_speech
NBA ALLSTAR weekend is an unofficial negro holiday,1,hate_speech
"NBA, handle your zebras.",0,hate_speech
NEVERMIND I FOUND THEM. ...in the trash...,0,hate_speech
"NEW Nashville Noise! @LukeBryanOnline loves burgers, @DierksBentley honky tonks, and @ChrisYoungMusic grabs a pizza. http://t.co/sCCDyhE6EY",0,hate_speech
"NEWS FLASH!
When you pay TAXES, you are paying for everything you bitch about!
#IRS #GovernmentAffairs #obamacare http://t.co/D5SPVgJxto",1,hate_speech
NEWS FLASH: Obama won the election and increase their numbers in congress. Stop with the bullshit already and compromise bitches!,1,hate_speech
NFC South is trash juice,0,hate_speech
NJ-Sole Sole Sauce! Get those soles icy again! http://t.co/kL5KBdIBkh,0,hate_speech
"NO, you don?t have ?haters?. People just don?t like you. Get over yourself hoe.",1,hate_speech
"NYC Media last week: LOL, look at the flyover peckerwoods freaking out.

NYC Media now: BRING OUT YOUR DEAD.",0,hate_speech
"Na nigguh I don't know how you "" rock""",1,hate_speech
Nah @PrimeTimeLewis really the man at BG breh nigga got random bitches at the bar coming up to me like I attend the university this is crazy,1,hate_speech
Nah Electric Fairy Tale seems cool but I'd rather buy some drugs with that money,0,hate_speech
Nah I definitely gotta find me a bitch to drive me around in my whip while I'm drunk to this Ty Dolla $ign tape b it's only right,1,hate_speech
Nah Mimi a bitch,1,hate_speech
"Nah bitch apples apples apples!

but bitch nawl cuz oranges oranges oranges! bitch. You dumb as fuck.",1,hate_speech
Nah bitch you just ugly,1,hate_speech
Nah fuck Bungie they ain't givng me nNO drops. Stingy ass niggas. RT @CaratCutClarity: You trash at destiny if you aint at least 25,1,hate_speech
"Nah fuck em bitter heat bitches ""@YeIIowbang: Funny seeing heat and bulls fans get along lol""",1,hate_speech
"Nah if she wus freak an got smutted by multiple niggas, you jis then cuffed up a hoe...",1,hate_speech
Nah just yo hoe she just swung matter fact RT @iiAK: @_VinChi3 yu get hoes?!? &#128551;,1,hate_speech
Nah my nigga just tried to set me up with the ugliest bitch of all time at the club just now. We officially ain't friends no more dawg wtf,1,hate_speech
"Nah nicca! WTH are my cheese fries?! &#128530; RT @swiper252: @VonshayeB get me one, bring it to the barber sshop at 11 please &#128525;&#128525;&#128536;&#128536;",1,hate_speech
"Nah nicca, its to light to be my dark ass lol RT @swiper252: @VonshayeB and.i knowww thats your baby picture lol",1,hate_speech
Nah nicca.. you GOT GAS! &#128541;&#128514;&#128514;&#128514;RT @SpaceJam_Teeg: @VonshayeB &#128514;&#128514;&#128514; blowing gas &#128548;,1,hate_speech
Nah these hoes DMs broke tho,1,hate_speech
"Nah watch the hoes thats jus gettin fucked start tweetin bout ""Make Love""",1,hate_speech
Nah we still up. RT @Tweets_NOchill: All the flat booty bitches asleep yet or Nah?,1,hate_speech
Nah. ITS OVER&gt; People don't tell #artists what do to. That's defies the definition of what WE ARE TRYING TO SHOW #youpeople. #retards #game7,0,hate_speech
Naked bitches give me bubble baths,1,hate_speech
Nannie bitch don't talk to that hoe with ha extra bs ass @lilmenifee__ &#128514;&#128514;&#128514;&#128553;&#9996;&#65039;&#128175;&#128079;&#128581;&#128078;,1,hate_speech
"Naomi Campbell, Rihanna, Miley Cyrus?...Crazy bitches lol",1,hate_speech
"Nappy chin hairs, bitch I'm mothafuckin q!",1,hate_speech
National Review calls #gay marriage 'lawlessness' http://t.co/QpTreDa6yv #oregon #tcot #gop #NOM #lol #teabaggers,0,hate_speech
"Naturally, when a shitty leftist rag talks trash about another shitty leftist rag, you better fall in line. Or you're out of the club. #crw",1,hate_speech
Nature's majesty is beautiful! *melts butter* RT @AP: PHOTO: Rare blue-colored red king crab caught in Alaska waters: http://t.co/Ia5kFoU2B3,0,hate_speech
Naughty mature AV model has her sweet pussy spread by a huge&#160;dick http://t.co/IggAOoG0K7,1,hate_speech
Naw I'm just playin I only fucked with bad bitches,1,hate_speech
Naw RT @BakeGriffin Am I the only one mad that ESPN gonna be talking about faggot ass Penn State all week?,1,hate_speech
Naw bitch I ain't meek mills http://t.co/wgiLmxT0mc,1,hate_speech
Naw bitch you goin against a monster lol lyrical maniac,1,hate_speech
Naw she not a hoe she just a Freeky Girl,1,hate_speech
Nawwww If you a hoe you sittin on the floor and not my damn couuuuuch&#128131;,1,hate_speech
Nd these hoes all kno I'm workin wit a 9 I ain't talking bout a gun I'm talking feel it in ya spine,1,hate_speech
Nd y'all thought bitches knew how to accessorize http://t.co/f8yDxkaz,1,hate_speech
Need a bitch to drop it down for a niggah,1,hate_speech
Need some Hispanic pussy,1,hate_speech
Nelly got all the hoes singin lol,1,hate_speech
Neva trust a bitch,1,hate_speech
Never again will I put so much into a relationship unless the bitch ACTUALLY puts more effort into it than me.,1,hate_speech
Never argue with a bitch that's at the bottom of the food chain. &#128129;,1,hate_speech
Never been a bitch!,1,hate_speech
Never bring these hoes to my house cause these bitches talk,1,hate_speech
Never did like that bitch,1,hate_speech
Never gas hoes but I do take they ass home,1,hate_speech
Never give a bitch the impression that u need them,1,hate_speech
Never give the next bitch an opportunity to prosper off of your name....,1,hate_speech
Never go full retard....,1,hate_speech
"Never keep leeches in your life. If bitches take more than they give, it's time to cut them off",1,hate_speech
"Never leave your trust in a bitch,",1,hate_speech
Never let a boy make you feel like you're anything less than a bad bitch,1,hate_speech
Never let them hoes get in between of what we started,1,hate_speech
Never lettin dat nigguh used twitter in my phone again,1,hate_speech
Never messed with a hoe that went to jail unless I didn't know her last name,1,hate_speech
Never put nothin pass these hoes cause all of these hoes straight ratchet,1,hate_speech
Never seen a pussy he didn't like.,1,hate_speech
"Never seen a tinted yellow tongue before. 

She just ate a lemon jolly rancher?",0,hate_speech
Never seen purple bird poop until today lol http://t.co/4Psdx11Uu1,0,hate_speech
Never seen yo bitch but I bet I could fuck her on the first day,1,hate_speech
"Never take a bitch where you stay 

Never keep work where you lay",1,hate_speech
Never tell a bitch that I love her,1,hate_speech
Never tell a bitch what u up to..,1,hate_speech
Never that serious RT @C_thaqueen: Thought you was Finna cruise with a new bitch &#128553;&#128273;&#128298;&#9995;? http://t.co/MvCnPYtXo8,1,hate_speech
Never trust a bitch cause these bitches fuckin' anyone. Say you know a faithful bitch where she at? I Gotta get me one,1,hate_speech
Never trust a bitch you took from a nigga &#128175;,1,hate_speech
Never trust a nicca who volunteers another man info ..,1,hate_speech
Never turned my back on the birds,0,hate_speech
Never will we be an item. Psycho bitch!,1,hate_speech
"Neverrr, play me for stupid because I'm far from it.. You bitches might be stupid. But not me &#128581;",1,hate_speech
New @TimbersFC jersey should be yellow with a green chevron stripe like charlie brown's jersey,0,hate_speech
"New Avi bitches, be weak",1,hate_speech
New bitch already and it's the second episode .,1,hate_speech
New boss said my buttons on my shirt can't be white. So I colored them hoes with a sharpie &#128514; glossy,1,hate_speech
New pussy ain't always better,1,hate_speech
"New show announced in Lutsen, MN at Papa Charlies on December 11, 2010 http://artistdata.com/a/2oy4",0,hate_speech
"New show announced in Lutsen, MN at Papa Charlies on January 29, 2011 http://artistdata.com/a/33ck",0,hate_speech
New song coming out Ray rice that hoe http://t.co/bUl6ISsMFH,1,hate_speech
"New strategy to get bitches:

Be Bruno Mars",1,hate_speech
New test makes your poop neon colored if you have colon cancer &#8594; http://t.co/GiGzo0ntpD,0,hate_speech
"New years ever, get at me bitch. #loaded #GFU #2013 #&#127881; http://t.co/3kkviDM5",1,hate_speech
Next Sunday faggot @leiacatherinexx,1,hate_speech
Next bitch I fuck. I'm goin to her spot lol,1,hate_speech
Next time u gone call a darky a nicca..call dat coon a jungle bunny#Boondocks P.S. I... http://t.co/ug647wUIE4,1,hate_speech
Next time you leave magic trash in my jacket try not to have your initials written on them. @whatupag http://t.co/tFV1cZtr,0,hate_speech
Nicca In my DM talkn bout follow his Instagram .. Lame nicca I now no longer follow you on twitter .. #WhereTheyDoThatAt,1,hate_speech
Nicca n dis bitch playin games on his phone,1,hate_speech
Niccas be gassing hoes they never gone pop .. Smh ... Prolly never gone meet her! #WastedEnergy,1,hate_speech
Niccas be hating on my nicca Jeezy ... #RealTalk,1,hate_speech
Niccas be walking 4 flats to catch a nicca they kno in the club,1,hate_speech
Niccas been deerin me err weekend but I bet I hit dat A dolo dis weekend if niccas playin &#9996;&#65039;,1,hate_speech
Niccas catchin dem theft under $500 charges out here...shit ugly I guess niccas Tryn get it fa da holidays &#128557;&#128514;&#128514;&#128514;&#128514;,1,hate_speech
Niccas get a few dollars and start playing these roles tryna shit on yo niccas instead of playing these hoes &#128530;&#128530;,1,hate_speech
Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine,1,hate_speech
Nice base running again by the @Yankees. Fucking ponderous.,1,hate_speech
"Nicholas Rushlow, wearing lucky yellow shirt, nails ""theophylline"" - ""bitter crystalline compound extracted from tea leaves"" #spellingbee",0,hate_speech
Nick Cannon movie.. &#171;@arigold_88 A 31 year old bitch in Texas was pretending to be 15 and went to high school 6 months!&#187;,1,hate_speech
Nicki gottem MAD AS FUCK tho. However credit due to cassidy for the response he didn't diss nicki but killed you lookin ass bitches,1,hate_speech
"Nicki said ""fuck those skinny bitches""...uh oh",1,hate_speech
Nigga I fire this nina like it's the first day in the job and the bitch over slept.,1,hate_speech
"Nigga I got pill poppin bitches in the backkkk, of the Cherokee",1,hate_speech
Nigga Tyrese on Walking Dead is a bitch smh,1,hate_speech
Nigga a dyke RT @2Girls1Richard: .. RT @_AyooTeezy: Melo garbage ass just now hitting 20k,1,hate_speech
Nigga be a straight gentleman then he speaks bitch comes with that funky ass attitude then the gentleman shit goes out the window.,1,hate_speech
Nigga ended up going Juco messing with them hoes and then signed a the smallest of d1's moral of the story take what u can get,1,hate_speech
"Nigga fuck hoe , ion want fuck yo hoe , she a fat chick &amp; she bad built &#128080;",1,hate_speech
"Nigga fuck up. Ain't none of that shit Goin down with yo niggas RT @FrancoisKilljoy: You niggas think you feeling &#128056;, bitch? My niggas &#128058; you",1,hate_speech
"Nigga getcho bitch, treat her how she wanna be treated but I ain't triccin &#128175;",1,hate_speech
Nigga gone have to get a room like a bitch,1,hate_speech
Nigga got Lean pong I know niggas be outta there in that hoe,1,hate_speech
Nigga gotta find them hoes quick,1,hate_speech
Nigga hungry then a bitch too,1,hate_speech
"Nigga i wus graduating RT @i_EaT_PIE: If you wasn't in the 6th grade in 1996, you a hoe",1,hate_speech
Nigga ill take ya main hoe make her call her home girl and make em share the same dick,1,hate_speech
Nigga just had them crackers on a chase.,1,hate_speech
Nigga payback's a bitch..!,1,hate_speech
Nigga pee wee is a bitch,1,hate_speech
Nigga retweets the most trash shit,1,hate_speech
"Nigga said dates is pussy installment plans, so is that why you gotta keep saying her when you get it cuz it's never truly yours?",1,hate_speech
Nigga was sweating like a guilty preacher in that bitch,1,hate_speech
"Nigga you a pussy, hope you got 9 lives.",1,hate_speech
Nigga you is a fool &#128553; &#8220;@BOSSMANRAN: I feel like eatin nd beatin a pussy up &#128553;&#8221;,1,hate_speech
"Nigga you made it RT @HtownsNuNu: Nigga we made it..&#128588;&#128588;""@viaNAWF: Best rider? That goes to a blaxican.""",1,hate_speech
Nigga yu bitch made &#127797;&#127797;,1,hate_speech
"Nigga, this bitch is scaring me. Pass me the blunt &#128514;&#128514;",1,hate_speech
Nigga... lol IDK ..Elway trying to snatch everybody! RT @jwill252: Come on redskins shitttt go sign revis idk what he want lls,1,hate_speech
Niggah niggah niggah don't believe me just wacthh...,1,hate_speech
Niggahs actin like they pimps but they pay the bitch &#128514;&#128514;&#128514;&#128514;&#9995;,1,hate_speech
Niggahs need to keep there bitches in check ',1,hate_speech
Niggahs watch who you fucking just to hate on your bitches,1,hate_speech
Niggas a buy a 700$ outfit to impress a 10$ bitch,1,hate_speech
Niggas actin like hoes most of em bitches,1,hate_speech
Niggas ain't loyal gott bitches stiffer than you,1,hate_speech
Niggas aint worried bout other niggas messin wit dey hoes. Niggas worried boit hoes messin wit dey hoes,1,hate_speech
Niggas already acting like bitches so why not get a real bitch right? Hell if you gone act like a pussy I rather just have one. Shit.,1,hate_speech
Niggas are funny. &amp; karma is a bitch. Good morning .,1,hate_speech
"Niggas are so fucking gay... And they try to cancel it out by saying ""nah were bros it's cool"" nahhhhhaahahahaha you a faggot bruh",1,hate_speech
"Niggas at the march looking for hoes, &amp; they out there too I'm sure of it",1,hate_speech
Niggas be bitches hoes be bitches ion see no difference,1,hate_speech
Niggas be frontin for some pussy they ain't wit me!!,1,hate_speech
"Niggas be having LOYAL pussy on call... and still be thirsty as fuck. Like BRO, go fuck your woman &amp; get some of them hormones out lol",1,hate_speech
"Niggas be impregnating the most basic of bitches.. No job, don't know how to drive a car, no money, no house... n wonder why they miserable",1,hate_speech
Niggas be in they feelings when they find out their hoe fuckin another nigga #StopSavinTheseHoes,1,hate_speech
"Niggas be like when they see they side bitch cashin another nigga ""@MikeDiggEm: Hello mutha fucka.......""",1,hate_speech
"Niggas be pressed for pussy, it aint nothing..",1,hate_speech
Niggas be so dehydrated if I wanted my pussy ate everyday for the rest of this year it would happen,1,hate_speech
Niggas be tryna fuck the next nigga bitch not knowing their bitch the next nigga bitch,1,hate_speech
Niggas be wanting bitches with money ..but be broke as dirt &#128514;&#128514;&#128514;&#128078;&#128078;&#128078;&#9996;&#65039;,1,hate_speech
"Niggas cant stand me cuz they bitches be feelin a nigga . Get mad at yo so called ""girl""",1,hate_speech
Niggas cheat on they bitch and don't expect no pay back WHATSOEVER. Yall just as naive as these bitches.,1,hate_speech
Niggas cry when they get hit high and cry when they get hit low. NFL full of pussies now,1,hate_speech
Niggas deserve better bitches,1,hate_speech
"Niggas excited by these bitches, them the weird boys",1,hate_speech
Niggas fall in love with an EVIL bitch and turn they back on they friends..... Its Cool Tho.,1,hate_speech
Niggas get pussy in the friend zone,1,hate_speech
Niggas go crazy over bitches now a days &#128541; like calm yo happy ass down,1,hate_speech
Niggas gossip like hoes man I ain't wid that shit,1,hate_speech
Niggas hate me cuz they know im a threat to them &amp; they bitches,1,hate_speech
Niggas is bitches,1,hate_speech
Niggas is hoes #OnHere and in real life too....,1,hate_speech
"Niggas is pure suckas.. If you got a problem with ya mans address that shit, discuss it, &amp; squash it... Only bitches hold grudges.",1,hate_speech
Niggas is straight hoes bruh I'ma stop fuckin with em,1,hate_speech
Niggas killin the same nigga's they grew up with &amp;&amp; these bitches fuckin the same nigga's they homegirl was inlove with.,1,hate_speech
Niggas needa stop wearing MK that's for bitches lol,1,hate_speech
"Niggas only get fucked up only on weekends and I get fucked up daily, bitch I still do it bigger, not on my level",1,hate_speech
Niggas put on wigs and act like bitches for retweets &#128530;that shit fu,1,hate_speech
Niggas really be dickin over these hoes ona gram! thats the reason they got the big head now!!,1,hate_speech
Niggas retarded lol,1,hate_speech
Niggas see you wit da yellow dey wanna hit you up &#128530;,1,hate_speech
Niggas sleepin with bitches grandmas??? Lmfao maury fake af,1,hate_speech
Niggas sooooo pussy I swear I don't talk I'm all action,1,hate_speech
Niggas spend $500 just to look good for a bitch they wouldn't even buy 99 cent burger for,1,hate_speech
Niggas swear they don't trust these hoes but be fucking raw &#128528;&#128514;smh,1,hate_speech
Niggas talk more than bitches these days,1,hate_speech
Niggas talk more then bitches these days,1,hate_speech
Niggas talking bout 'these hoes ain't loyal' but they been to 6 different barbers.,1,hate_speech
"Niggas that eat mussels, eat pussy too #str888 #FACTS",1,hate_speech
Niggas trash AF,1,hate_speech
Niggas wear wigs more than bitches these days.,1,hate_speech
Niggas who stand in line for Jays mad at me now. ehh fuck you. I pull hoes nd stunt without em on,1,hate_speech
Niggas who talk about pussy the most get the least RT @FrancoisKilljoy: @202SOLE @quanb24 @BALTsneakerShow what a shine box? Glittery pussy?,1,hate_speech
Niggas wifing hoes &amp; ugly bitches &#128514;&#128514;&#128514;&#128514; I get on Facebook just to remind myself I'm doing fine,1,hate_speech
Niggas will call a female a hoe or thot then 10 mins later go to http://t.co/TXw4uJ7FAZ and thirst over a porn star,1,hate_speech
Niggas with bitch tendencies..,1,hate_speech
"Niggas wonder why bitches be on that ""fucc a nigga shit"" cuz these niggas be on that ""she just another bitch"" shit &#128175;",1,hate_speech
Niggas/bitches cheat cause mf's always think they gettin played,1,hate_speech
Niggaz been making trash lately. Well not everybody but some lol,1,hate_speech
Niggaz irrational these days...Quick to jump bad bout a bitch...,1,hate_speech
Niggaz retweet bitch ass niggaz but won't retweet a real nigga,1,hate_speech
Night bitches. &#9996;,1,hate_speech
Night niggers,1,hate_speech
Nike DC is trash.,0,hate_speech
Nikki Minaj is proof that natural is better ! Minimal is best ! Some of y'all hoes be overdoing it,1,hate_speech
Nikko a gay bitch,1,hate_speech
"Nile... RT @JosephBananas I'm really sad that I don't have enough friends to ever be called ""a pack of niggers"" with. That's my fuckin dream",1,hate_speech
Nino Brown? Oh das me RT @erikacarissa Nino Brown on yall hoes.,1,hate_speech
Nippin these Clarke Motel bitches...they get free pizza EVERY DAY and don't tip shit. Also never give us any business. Game is over.,1,hate_speech
Nipple banana monkey!,0,hate_speech
No I don't love these hoes and FUCK these niggas Fuckem,1,hate_speech
"No bitch, I don?t have anything to hide. I just don?t like people looking through my phone..",1,hate_speech
No bitch. You slut. RT @ITSBEEBITCH__: @viaNAWF CHILL,1,hate_speech
No cuz redskins are dumpster juice RT @trackinBlackKev: game of the week. still the best rivalry in sports,0,hate_speech
No face no trace pussy boys #SNATCH,1,hate_speech
No fucks given about the NFL draft it's baseball season bitch,1,hate_speech
No girls no hoes just me myself and I,0,hate_speech
"No half-breed spic has any right to say anything to any Anglo ever, and should be killed for doing so.",1,hate_speech
No hoe shit tho I was bout to say Perro got butt naked bitches doing dishes,1,hate_speech
No i dont own the pussy i just sample it!!,1,hate_speech
No less than 3 bad bitches in my bed at a time...,1,hate_speech
No matter how hard you try to be rude mf`s they keep talking to you. like bitch do I know you,1,hate_speech
No more SnapChat Selfies. No more Instagram Selfies. No more NOTHING i WILL NOT be a bad bitch a week man what am I going to do &#128546;&#128299;,1,hate_speech
No more hoes n oz,1,hate_speech
No more speculation. No more mock drafts. It's finally Draft Day. #BortlesKombat #StormWarning #BuiltByUCF #ChargeOn,0,hate_speech
No need to tweet these bitches know my status,1,hate_speech
No nigga a leave a chick with some good pussy unless he just paper chasin,1,hate_speech
"No officer I wasn't drunk driving, I was swerving on them hoes.",1,hate_speech
No one can take your woman. They can only take your hoe.,1,hate_speech
No one goes into psychiatry to help people. Those people are all immoral. Everyone who works in that field is pure trash.,1,hate_speech
"No one has even eaten a Twinkie in, like, decades.",0,hate_speech
"No one understands how much it pisses me off when people use the word ""retard"".",1,hate_speech
"No police department that hires gypsies, half-breeds, and nigglets should be trusted.",1,hate_speech
No saving hoes,1,hate_speech
No sex bitch I only want the neck bitch,1,hate_speech
No skimp shit here bitch,1,hate_speech
"No sleep, sleep is for pussies.",1,hate_speech
No summer school? &#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515; eat a dick school. Im done with your bitch ass !!!!!!,1,hate_speech
"No thanks lady, you look like you just got off the white trash train, I'd rather not catch a disease. #kthxbai",1,hate_speech
"No these are only whites pies.
Well do you have any negro pies?",1,hate_speech
No this bitch @Cee_Murda94 did not yell down the steps to tell me don't eat her damn chicken.&#128514;&#128514; tf,1,hate_speech
